E=550
   12.40    .33209E+02    .15213E+01    .85490E-06   -.30829E-05    .21454E+00
   12.60    .28758E+02    .14588E+01    .88415E-06   -.31963E-05    .21795E+00
   12.80    .25035E+02    .13986E+01    .91917E-06   -.32863E-05    .22135E+00
   13.00    .21913E+02    .13407E+01    .96034E-06   -.33574E-05    .22475E+00
   13.20    .19287E+02    .12853E+01    .10078E-05   -.34222E-05    .22815E+00
   13.40    .17070E+02    .12322E+01    .10614E-05   -.34705E-05    .23154E+00
   13.60    .15188E+02    .11815E+01    .11209E-05   -.34988E-05    .23493E+00
   13.80    .13582E+02    .11330E+01    .11856E-05   -.35135E-05    .23832E+00
   14.00    .12204E+02    .10865E+01    .12548E-05   -.35118E-05    .24171E+00
   14.20    .11012E+02    .10418E+01    .13277E-05   -.34964E-05    .24509E+00
   14.40    .99732E+01    .99883E+00    .14034E-05   -.34752E-05    .24847E+00
   14.60    .90614E+01    .95720E+00    .14810E-05   -.34407E-05    .25185E+00
   14.80    .82545E+01    .91669E+00    .15595E-05   -.33923E-05    .25522E+00
   15.00    .75347E+01    .87707E+00    .16381E-05   -.33475E-05    .25859E+00
E=600 
    2.00    .10772E+07    .60323E+01    .25332E-07   -.15999E-06    .34871E-01
    2.20    .72987E+06    .58632E+01    .36111E-07    .35158E-06    .38355E-01
    2.40    .50965E+06    .57073E+01    .48272E-07    .12131E-06    .41840E-01
    2.60    .36479E+06    .55620E+01    .61712E-07   -.33886E-06    .45326E-01
    2.80    .26653E+06    .54257E+01    .76335E-07   -.16092E-07    .48809E-01
    3.00    .19814E+06    .52970E+01    .92050E-07    .23989E-06    .52292E-01
    3.20    .14948E+06    .51746E+01    .10877E-06   -.11973E-06    .55775E-01
    3.40    .11420E+06    .50577E+01    .12643E-06   -.23869E-06    .59257E-01
    3.60    .88191E+05    .49454E+01    .14493E-06    .47085E-07    .62738E-01
    3.80    .68746E+05    .48372E+01    .16423E-06    .17543E-07    .66218E-01
    4.00    .54023E+05    .47326E+01    .18424E-06   -.23570E-06    .69698E-01
    4.20    .42753E+05    .46310E+01    .20490E-06   -.17465E-06    .73177E-01
    4.40    .34043E+05    .45320E+01    .22615E-06   -.35599E-07    .76655E-01
    4.60    .27252E+05    .44354E+01    .24792E-06   -.17505E-06    .80132E-01
    4.80    .21917E+05    .43408E+01    .27015E-06   -.29393E-06    .83608E-01
    5.00    .17699E+05    .42479E+01    .29278E-06   -.19523E-06    .87083E-01
    5.20    .14343E+05    .41566E+01    .31574E-06   -.18436E-06    .90557E-01
    5.40    .11658E+05    .40666E+01    .33896E-06   -.32912E-06    .94030E-01
    5.60    .95015E+04    .39778E+01    .36237E-06   -.35432E-06    .97502E-01
    5.80    .77611E+04    .38899E+01    .38590E-06   -.28928E-06    .10097E+00
    6.00    .63517E+04    .38029E+01    .40946E-06   -.35779E-06    .10444E+00
    6.20    .52067E+04    .37166E+01    .43299E-06   -.46427E-06    .10791E+00
    6.40    .42738E+04    .36308E+01    .45638E-06   -.44681E-06    .11138E+00
    6.60    .35119E+04    .35455E+01    .47956E-06   -.44000E-06    .11484E+00
    6.80    .28884E+04    .34607E+01    .50242E-06   -.54230E-06    .11831E+00
    7.00    .23772E+04    .33761E+01    .52487E-06   -.60405E-06    .12177E+00
    7.20    .19575E+04    .32917E+01    .54681E-06   -.58678E-06    .12523E+00
    7.40    .16126E+04    .32075E+01    .56812E-06   -.63648E-06    .12869E+00
    7.60    .13287E+04    .31234E+01    .58871E-06   -.74047E-06    .13215E+00
    7.80    .10950E+04    .30394E+01    .60845E-06   -.77186E-06    .13560E+00
    8.00    .90249E+03    .29554E+01    .62725E-06   -.78417E-06    .13906E+00
    8.20    .74386E+03    .28715E+01    .64501E-06   -.87550E-06    .14251E+00
    8.40    .61315E+03    .27876E+01    .66162E-06   -.96509E-06    .14596E+00
    8.60    .50543E+03    .27037E+01    .67702E-06   -.99029E-06    .14941E+00
    8.80    .41670E+03    .26198E+01    .69116E-06   -.10465E-05    .15286E+00
    9.00    .34363E+03    .25361E+01    .70402E-06   -.11599E-05    .15631E+00
    9.20    .28348E+03    .24525E+01    .71562E-06   -.12340E-05    .15975E+00
    9.40    .23401E+03    .23692E+01    .72605E-06   -.12772E-05    .16319E+00
    9.60    .19334E+03    .22863E+01    .73549E-06   -.13754E-05    .16663E+00
    9.80    .15992E+03    .22039E+01    .74418E-06   -.14913E-05    .17007E+00
   10.00    .13250E+03    .21222E+01    .75249E-06   -.15584E-05    .17351E+00
   10.20    .10999E+03    .20414E+01    .76092E-06   -.16319E-05    .17694E+00
   10.40    .91544E+02    .19616E+01    .77008E-06   -.17515E-05    .18037E+00
   10.60    .76423E+02    .18832E+01    .78075E-06   -.18518E-05    .18380E+00
   10.80    .64035E+02    .18064E+01    .79379E-06   -.19173E-05    .18723E+00
   11.00    .53884E+02    .17315E+01    .81019E-06   -.20070E-05    .19065E+00
   11.20    .45563E+02    .16586E+01    .83095E-06   -.21097E-05    .19408E+00
   11.40    .38735E+02    .15881E+01    .85706E-06   -.21760E-05    .19750E+00
   11.60    .33125E+02    .15202E+01    .88940E-06   -.22279E-05    .20091E+00
   11.80    .28504E+02    .14549E+01    .92867E-06   -.22924E-05    .20433E+00
   12.00    .24688E+02    .13925E+01    .97529E-06   -.23401E-05    .20774E+00
   12.20    .21523E+02    .13329E+01    .10294E-05   -.23597E-05    .21115E+00
   12.40    .18885E+02    .12761E+01    .10907E-05   -.23737E-05    .21456E+00
   12.60    .16673E+02    .12220E+01    .11586E-05   -.23798E-05    .21797E+00
   12.80    .14806E+02    .11704E+01    .12324E-05   -.23683E-05    .22137E+00
   13.00    .13216E+02    .11211E+01    .13109E-05   -.23477E-05    .22477E+00
   13.20    .11852E+02    .10738E+01    .13930E-05   -.23177E-05    .22816E+00
   13.40    .10670E+02    .10282E+01    .14776E-05   -.22770E-05    .23156E+00
   13.60    .96367E+01    .98393E+00    .15633E-05   -.22384E-05    .23495E+00
   13.80    .87242E+01    .94073E+00    .16493E-05   -.21983E-05    .23834E+00
   14.00    .79115E+01    .89826E+00    .17345E-05   -.21447E-05    .24172E+00
   14.20    .71818E+01    .85623E+00    .18181E-05   -.20954E-05    .24511E+00
   14.40    .65218E+01    .81437E+00    .18996E-05   -.20614E-05    .24849E+00
   14.60    .59212E+01    .77241E+00    .19783E-05   -.20195E-05    .25186E+00
   14.80    .53719E+01    .73013E+00    .20539E-05   -.19696E-05    .25524E+00
   15.00    .48676E+01    .68732E+00    .21260E-05   -.19413E-05    .25861E+00
E=650
    2.00    .91063E+06    .59593E+01    .34032E-07   -.15780E-06    .34874E-01
    2.20    .61477E+06    .57887E+01    .46973E-07    .33243E-06    .38357E-01
    2.40    .42746E+06    .56309E+01    .61423E-07    .10428E-06    .41843E-01
    2.60    .30451E+06    .54836E+01    .77260E-07   -.34999E-06    .45329E-01
    2.80    .22132E+06    .53450E+01    .94369E-07   -.33884E-07    .48812E-01
    3.00    .16359E+06    .52138E+01    .11265E-06    .21695E-06    .52295E-01
    3.20    .12265E+06    .50887E+01    .13199E-06   -.14526E-06    .55778E-01
    3.40    .93075E+05    .49688E+01    .15231E-06   -.26844E-06    .59261E-01
    3.60    .71366E+05    .48535E+01    .17352E-06    .15190E-07    .62742E-01
    3.80    .55208E+05    .47420E+01    .19554E-06   -.19091E-07    .66223E-01
    4.00    .43036E+05    .46338E+01    .21827E-06   -.28187E-06    .69703E-01
    4.20    .33770E+05    .45285E+01    .24165E-06   -.22508E-06    .73182E-01
    4.40    .26649E+05    .44257E+01    .26559E-06   -.87802E-07    .76660E-01
    4.60    .21133E+05    .43250E+01    .29001E-06   -.23843E-06    .80137E-01
    4.80    .16829E+05    .42261E+01    .31483E-06   -.36942E-06    .83614E-01
    5.00    .13450E+05    .41287E+01    .33996E-06   -.27370E-06    .87089E-01
    5.20    .10783E+05    .40327E+01    .36531E-06   -.27022E-06    .90563E-01
    5.40    .86670E+04    .39379E+01    .39078E-06   -.43271E-06    .94036E-01
    5.60    .69815E+04    .38439E+01    .41628E-06   -.46934E-06    .97508E-01
    5.80    .56339E+04    .37508E+01    .44171E-06   -.40942E-06    .10098E+00
    6.00    .45531E+04    .36583E+01    .46695E-06   -.49428E-06    .10445E+00
    6.20    .36840E+04    .35663E+01    .49189E-06   -.62209E-06    .10792E+00
    6.40    .29835E+04    .34747E+01    .51640E-06   -.61503E-06    .11138E+00
    6.60    .24179E+04    .33834E+01    .54036E-06   -.61991E-06    .11485E+00
    6.80    .19605E+04    .32924E+01    .56364E-06   -.74707E-06    .11831E+00
    7.00    .15901E+04    .32014E+01    .58609E-06   -.83003E-06    .12178E+00
    7.20    .12900E+04    .31106E+01    .60758E-06   -.82401E-06    .12524E+00
    7.40    .10467E+04    .30198E+01    .62798E-06   -.89407E-06    .12870E+00
    7.60    .84926E+03    .29290E+01    .64715E-06   -.10267E-05    .13216E+00
    7.80    .68913E+03    .28383E+01    .66499E-06   -.10755E-05    .13561E+00
    8.00    .55924E+03    .27476E+01    .68139E-06   -.11011E-05    .13907E+00
    8.20    .45392E+03    .26570E+01    .69631E-06   -.12173E-05    .14252E+00
    8.40    .36855E+03    .25665E+01    .70973E-06   -.13296E-05    .14597E+00
    8.60    .29941E+03    .24763E+01    .72172E-06   -.13632E-05    .14942E+00
    8.80    .24344E+03    .23864E+01    .73243E-06   -.14292E-05    .15287E+00
    9.00    .19817E+03    .22970E+01    .74213E-06   -.15571E-05    .15632E+00
    9.20    .16159E+03    .22084E+01    .75122E-06   -.16319E-05    .15976E+00
    9.40    .13205E+03    .21208E+01    .76028E-06   -.16627E-05    .16320E+00
    9.60    .10822E+03    .20343E+01    .77005E-06   -.17476E-05    .16664E+00
    9.80    .88999E+02    .19494E+01    .78147E-06   -.18406E-05    .17008E+00
   10.00    .73502E+02    .18663E+01    .79565E-06   -.18656E-05    .17352E+00
   10.20    .61008E+02    .17854E+01    .81381E-06   -.18851E-05    .17695E+00
   10.40    .50929E+02    .17070E+01    .83723E-06   -.19393E-05    .18038E+00
   10.60    .42789E+02    .16313E+01    .86715E-06   -.19582E-05    .18381E+00
   10.80    .36201E+02    .15587E+01    .90464E-06   -.19314E-05    .18724E+00
   11.00    .30855E+02    .14893E+01    .95047E-06   -.19180E-05    .19066E+00
   11.20    .26500E+02    .14232E+01    .10050E-05   -.19069E-05    .19409E+00
   11.40    .22933E+02    .13605E+01    .10682E-05   -.18628E-05    .19751E+00
   11.60    .19993E+02    .13009E+01    .11395E-05   -.18116E-05    .20092E+00
   11.80    .17551E+02    .12443E+01    .12180E-05   -.17723E-05    .20434E+00
   12.00    .15504E+02    .11904E+01    .13023E-05   -.17301E-05    .20775E+00
   12.20    .13771E+02    .11390E+01    .13911E-05   -.16909E-05    .21116E+00
   12.40    .12289E+02    .10895E+01    .14827E-05   -.16641E-05    .21457E+00
   12.60    .11006E+02    .10416E+01    .15758E-05   -.16441E-05    .21798E+00
   12.80    .98848E+01    .99497E+00    .16690E-05   -.16423E-05    .22138E+00
   13.00    .88940E+01    .94910E+00    .17612E-05   -.16663E-05    .22478E+00
   13.20    .80103E+01    .90365E+00    .18512E-05   -.16971E-05    .22818E+00
   13.40    .72159E+01    .85829E+00    .19385E-05   -.17405E-05    .23157E+00
   13.60    .64969E+01    .81271E+00    .20223E-05   -.18228E-05    .23496E+00
   13.80    .58429E+01    .76663E+00    .21023E-05   -.19266E-05    .23835E+00
   14.00    .52457E+01    .71981E+00    .21780E-05   -.20299E-05    .24174E+00
   14.20    .46992E+01    .67203E+00    .22491E-05   -.21639E-05    .24512E+00
   14.40    .41986E+01    .62311E+00    .23156E-05   -.23425E-05    .24850E+00
   14.60    .37401E+01    .57288E+00    .23771E-05   -.25275E-05    .25188E+00
   14.80    .33206E+01    .52121E+00    .24335E-05   -.27201E-05    .25525E+00
   15.00    .29375E+01    .46798E+00    .24846E-05   -.29635E-05    .25863E+00
E=700
    2.00    .77744E+06    .58907E+01    .43657E-07   -.14831E-06    .34876E-01
    2.20    .52269E+06    .57182E+01    .58867E-07    .32348E-06    .38359E-01
    2.40    .36174E+06    .55584E+01    .75704E-07    .10138E-06    .41845E-01
    2.60    .25635E+06    .54088E+01    .94026E-07   -.34260E-06    .45331E-01
    2.80    .18524E+06    .52677E+01    .11370E-06   -.27086E-07    .48815E-01
    3.00    .13607E+06    .51338E+01    .13461E-06    .22590E-06    .52298E-01
    3.20    .10133E+06    .50057E+01    .15663E-06   -.13184E-06    .55782E-01
    3.40    .76335E+05    .48827E+01    .17966E-06   -.25084E-06    .59264E-01
    3.60    .58077E+05    .47640E+01    .20360E-06    .41724E-07    .62745E-01
    3.80    .44559E+05    .46489E+01    .22834E-06    .14152E-07    .66226E-01
    4.00    .34432E+05    .45370E+01    .25379E-06   -.24668E-06    .69707E-01
    4.20    .26770E+05    .44276E+01    .27984E-06   -.17979E-06    .73186E-01
    4.40    .20921E+05    .43206E+01    .30638E-06   -.27622E-07    .76664E-01
    4.60    .16422E+05    .42154E+01    .33333E-06   -.17312E-06    .80142E-01
    4.80    .12939E+05    .41119E+01    .36056E-06   -.29854E-06    .83618E-01
    5.00    .10226E+05    .40097E+01    .38795E-06   -.18432E-06    .87094E-01
    5.20    .81029E+04    .39086E+01    .41540E-06   -.16561E-06    .90568E-01
    5.40    .64341E+04    .38085E+01    .44276E-06   -.32357E-06    .94041E-01
    5.60    .51177E+04    .37091E+01    .46991E-06   -.34620E-06    .97513E-01
    5.80    .40761E+04    .36102E+01    .49669E-06   -.26244E-06    .10098E+00
    6.00    .32498E+04    .35119E+01    .52295E-06   -.33510E-06    .10445E+00
    6.20    .25929E+04    .34138E+01    .54854E-06   -.45500E-06    .10792E+00
    6.40    .20698E+04    .33159E+01    .57328E-06   -.42475E-06    .11139E+00
    6.60    .16528E+04    .32182E+01    .59701E-06   -.40604E-06    .11486E+00
    6.80    .13201E+04    .31206E+01    .61956E-06   -.52433E-06    .11832E+00
    7.00    .10544E+04    .30230E+01    .64075E-06   -.59266E-06    .12178E+00
    7.20    .84227E+03    .29255E+01    .66045E-06   -.55852E-06    .12524E+00
    7.40    .67287E+03    .28279E+01    .67852E-06   -.61101E-06    .12870E+00
    7.60    .53763E+03    .27305E+01    .69488E-06   -.73625E-06    .13216E+00
    7.80    .42972E+03    .26332E+01    .70952E-06   -.76445E-06    .13562E+00
    8.00    .34368E+03    .25362E+01    .72249E-06   -.76557E-06    .13907E+00
    8.20    .27513E+03    .24395E+01    .73399E-06   -.87367E-06    .14253E+00
    8.40    .22057E+03    .23435E+01    .74435E-06   -.97826E-06    .14598E+00
    8.60    .17718E+03    .22484E+01    .75409E-06   -.99211E-06    .14943E+00
    8.80    .14271E+03    .21545E+01    .76398E-06   -.10458E-05    .15288E+00
    9.00    .11534E+03    .20620E+01    .77499E-06   -.11728E-05    .15632E+00
    9.20    .93631E+02    .19714E+01    .78837E-06   -.12404E-05    .15977E+00
    9.40    .76406E+02    .18831E+01    .80556E-06   -.12615E-05    .16321E+00
    9.60    .62738E+02    .17975E+01    .82812E-06   -.13449E-05    .16665E+00
    9.80    .51881E+02    .17150E+01    .85765E-06   -.14370E-05    .17009E+00
   10.00    .43240E+02    .16359E+01    .89556E-06   -.14603E-05    .17353E+00
   10.20    .36344E+02    .15604E+01    .94293E-06   -.14815E-05    .17696E+00
   10.40    .30816E+02    .14888E+01    .10004E-05   -.15347E-05    .18039E+00
   10.60    .26359E+02    .14209E+01    .10679E-05   -.15547E-05    .18382E+00
   10.80    .22740E+02    .13568E+01    .11448E-05   -.15393E-05    .18725E+00
   11.00    .19775E+02    .12961E+01    .12299E-05   -.15331E-05    .19067E+00
   11.20    .17319E+02    .12385E+01    .13217E-05   -.15225E-05    .19410E+00
   11.40    .15263E+02    .11836E+01    .14182E-05   -.14915E-05    .19752E+00
   11.60    .13518E+02    .11309E+01    .15177E-05   -.14577E-05    .20094E+00
   11.80    .12020E+02    .10799E+01    .16183E-05   -.14192E-05    .20435E+00
   12.00    .10717E+02    .10301E+01    .17184E-05   -.13745E-05    .20777E+00
   12.20    .95714E+01    .98098E+00    .18166E-05   -.13404E-05    .21118E+00
   12.40    .85534E+01    .93214E+00    .19120E-05   -.13044E-05    .21458E+00
   12.60    .76413E+01    .88317E+00    .20036E-05   -.12540E-05    .21799E+00
   12.80    .68188E+01    .83371E+00    .20908E-05   -.12193E-05    .22139E+00
   13.00    .60736E+01    .78345E+00    .21731E-05   -.12046E-05    .22479E+00
   13.20    .53965E+01    .73212E+00    .22502E-05   -.11723E-05    .22819E+00
   13.40    .47805E+01    .67948E+00    .23219E-05   -.11356E-05    .23159E+00
   13.60    .42201E+01    .62533E+00    .23877E-05   -.11346E-05    .23498E+00
   13.80    .37110E+01    .56949E+00    .24476E-05   -.11401E-05    .23837E+00
   14.00    .32495E+01    .51181E+00    .25013E-05   -.11202E-05    .24175E+00
   14.20    .28325E+01    .45217E+00    .25486E-05   -.11217E-05    .24514E+00
   14.40    .24573E+01    .39045E+00    .25891E-05   -.11643E-05    .24852E+00
   14.60    .21211E+01    .32656E+00    .26225E-05   -.11929E-05    .25189E+00
   14.80    .18214E+01    .26041E+00    .26484E-05   -.12096E-05    .25527E+00
   15.00    .15558E+01    .19195E+00    .26666E-05   -.12785E-05    .25864E+00
E=750
    2.00    .66919E+06    .58255E+01    .54153E-07   -.14039E-06    .34877E-01
    2.20    .44787E+06    .56511E+01    .71723E-07    .31142E-06    .38361E-01
    2.40    .30837E+06    .54891E+01    .91031E-07    .93573E-07    .41847E-01
    2.60    .21728E+06    .53370E+01    .11191E-06   -.34307E-06    .45333E-01
    2.80    .15603E+06    .51932E+01    .13422E-06   -.30796E-07    .48817E-01
    3.00    .11383E+06    .50563E+01    .15781E-06    .22158E-06    .52300E-01
    3.20    .84151E+05    .49251E+01    .18255E-06   -.13660E-06    .55784E-01
    3.40    .62900E+05    .47987E+01    .20831E-06   -.25685E-06    .59267E-01
    3.60    .47456E+05    .46763E+01    .23497E-06    .40119E-07    .62748E-01
    3.80    .36088E+05    .45574E+01    .26241E-06    .13104E-07    .66229E-01
    4.00    .27625E+05    .44413E+01    .29051E-06   -.25428E-06    .69710E-01
    4.20    .21265E+05    .43277E+01    .31913E-06   -.18515E-06    .73189E-01
    4.40    .16446E+05    .42161E+01    .34814E-06   -.25823E-07    .76668E-01
    4.60    .12768E+05    .41061E+01    .37741E-06   -.17703E-06    .80145E-01
    4.80    .99446E+04    .39976E+01    .40679E-06   -.30910E-06    .83622E-01
    5.00    .77656E+04    .38902E+01    .43613E-06   -.18724E-06    .87098E-01
    5.20    .60765E+04    .37837E+01    .46526E-06   -.16586E-06    .90572E-01
    5.40    .47624E+04    .36778E+01    .49400E-06   -.33554E-06    .94046E-01
    5.60    .37371E+04    .35725E+01    .52218E-06   -.36008E-06    .97518E-01
    5.80    .29350E+04    .34676E+01    .54958E-06   -.26751E-06    .10099E+00
    6.00    .23064E+04    .33629E+01    .57602E-06   -.34682E-06    .10446E+00
    6.20    .18131E+04    .32584E+01    .60128E-06   -.48034E-06    .10793E+00
    6.40    .14256E+04    .31540E+01    .62515E-06   -.44648E-06    .11140E+00
    6.60    .11210E+04    .30496E+01    .64744E-06   -.42475E-06    .11486E+00
    6.80    .88154E+03    .29452E+01    .66796E-06   -.55937E-06    .11833E+00
    7.00    .69332E+03    .28409E+01    .68658E-06   -.63826E-06    .12179E+00
    7.20    .54544E+03    .27367E+01    .70323E-06   -.59885E-06    .12525E+00
    7.40    .42933E+03    .26328E+01    .71793E-06   -.65928E-06    .12871E+00
    7.60    .33825E+03    .25292E+01    .73083E-06   -.80477E-06    .13217E+00
    7.80    .26686E+03    .24263E+01    .74227E-06   -.83678E-06    .13563E+00
    8.00    .21098E+03    .23242E+01    .75282E-06   -.83594E-06    .13908E+00
    8.20    .16728E+03    .22235E+01    .76333E-06   -.95802E-06    .14253E+00
    8.40    .13314E+03    .21243E+01    .77496E-06   -.10730E-05    .14599E+00
    8.60    .10648E+03    .20273E+01    .78919E-06   -.10805E-05    .14944E+00
    8.80    .85677E+02    .19329E+01    .80777E-06   -.11294E-05    .15288E+00
    9.00    .69429E+02    .18415E+01    .83264E-06   -.12528E-05    .15633E+00
    9.20    .56726E+02    .17538E+01    .86572E-06   -.13038E-05    .15978E+00
    9.40    .46771E+02    .16700E+01    .90870E-06   -.13008E-05    .16322E+00
    9.60    .38941E+02    .15904E+01    .96277E-06   -.13536E-05    .16666E+00
    9.80    .32750E+02    .15152E+01    .10285E-05   -.14049E-05    .17010E+00
   10.00    .27818E+02    .14443E+01    .11055E-05   -.13887E-05    .17353E+00
   10.20    .23854E+02    .13776E+01    .11927E-05   -.13694E-05    .17697E+00
   10.40    .20632E+02    .13145E+01    .12884E-05   -.13694E-05    .18040E+00
   10.60    .17980E+02    .12548E+01    .13904E-05   -.13433E-05    .18383E+00
   10.80    .15766E+02    .11977E+01    .14964E-05   -.12999E-05    .18726E+00
   11.00    .13891E+02    .11427E+01    .16042E-05   -.12613E-05    .19068E+00
   11.20    .12280E+02    .10892E+01    .17117E-05   -.12156E-05    .19411E+00
   11.40    .10878E+02    .10365E+01    .18172E-05   -.11717E-05    .19753E+00
   11.60    .96431E+01    .98422E+00    .19195E-05   -.11361E-05    .20095E+00
   11.80    .85453E+01    .93173E+00    .20173E-05   -.10866E-05    .20436E+00
   12.00    .75621E+01    .87864E+00    .21101E-05   -.10376E-05    .20777E+00
   12.20    .66770E+01    .82458E+00    .21972E-05   -.10171E-05    .21119E+00
   12.40    .58780E+01    .76923E+00    .22781E-05   -.99241E-06    .21459E+00
   12.60    .51558E+01    .71230E+00    .23527E-05   -.94490E-06    .21800E+00
   12.80    .45035E+01    .65355E+00    .24205E-05   -.92410E-06    .22140E+00
   13.00    .39156E+01    .59280E+00    .24813E-05   -.93261E-06    .22480E+00
   13.20    .33873E+01    .52986E+00    .25348E-05   -.91310E-06    .22820E+00
   13.40    .29146E+01    .46458E+00    .25807E-05   -.88611E-06    .23160E+00
   13.60    .24937E+01    .39685E+00    .26186E-05   -.90972E-06    .23499E+00
   13.80    .21211E+01    .32656E+00    .26480E-05   -.94074E-06    .23838E+00
   14.00    .17932E+01    .25363E+00    .26685E-05   -.93272E-06    .24176E+00
   14.20    .15066E+01    .17801E+00    .26796E-05   -.95336E-06    .24515E+00
   14.40    .12580E+01    .99690E-01    .26807E-05   -.10325E-05    .24853E+00
   14.60    .10440E+01    .18696E-01    .26715E-05   -.10880E-05    .25191E+00
   14.80    .86123E+00   -.64882E-01    .26520E-05   -.11216E-05    .25528E+00
   15.00    .70654E+00   -.15087E+00    .26223E-05   -.12296E-05    .25865E+00
E=800
    2.00    .57997E+06    .57634E+01    .65467E-07   -.13168E-06    .34879E-01
    2.20    .38623E+06    .55869E+01    .85479E-07    .30040E-06    .38363E-01
    2.40    .26446E+06    .54224E+01    .10733E-06    .86845E-07    .41849E-01
    2.60    .18519E+06    .52676E+01    .13083E-06   -.34261E-06    .45335E-01
    2.80    .13210E+06    .51209E+01    .15582E-06   -.32578E-07    .48819E-01
    3.00    .95670E+05    .49808E+01    .18212E-06    .22006E-06    .52303E-01
    3.20    .70168E+05    .48461E+01    .20959E-06   -.13896E-06    .55787E-01
    3.40    .52008E+05    .47161E+01    .23808E-06   -.26005E-06    .59269E-01
    3.60    .38888E+05    .45898E+01    .26744E-06    .43299E-07    .62751E-01
    3.80    .29291E+05    .44667E+01    .29751E-06    .17570E-07    .66232E-01
    4.00    .22197E+05    .43463E+01    .32815E-06   -.25663E-06    .69713E-01
